Province,Model,R2,MSE,MAE,MAEP
Province de Flandre-Occidentale,RandomForestRegressorM325N295,0.6234941207206675,555199.6363868425,499.4753987296865,0.8115495148275834
Province de Flandre-Orientale,RandomForestRegressorM325N295,0.6014743121832222,327088.11027631245,412.1835295186645,0.8293441401190849
Region Wallone,RandomForestRegressorM325N295,0.47295818887043584,327210.4199696358,421.499890786487,0.7665519579185396
Region Flamande,RandomForestRegressorM325N295,0.5940315296400208,404104.6916352385,452.15418715561265,0.8211306534067695
Bruxelles-Capitale,RandomForestRegressorM350N20,0.21668860957783598,686151.1407787919,621.7093783510719,0.8162408625841411
Province du Brabant wallon,RandomForestRegressorM350N20,0.707353657910212,246041.75088615756,339.6820483579063,0.8680563724822146
Province du Brabant flamand,RandomForestRegressorM350N20,0.6292027747129473,260834.98790554554,368.979736757999,0.8617285909453676
Province d'Anvers,RandomForestRegressorM350N20,0.4343197216239306,391897.4034211972,447.3588652664909,0.8260334821124916
Province du Brabant flamand 2,RandomForestRegressorM350N20,0.860950289110024,363994.27913804335,441.46515751893446,0.837818199336217
Province de Limbourg,RandomForestRegressorM350N20,0.6118782186058456,223989.79197412712,348.58465966074596,0.8358755552763051
Province de Liège,RandomForestRegressorM350N20,0.36488613222185917,324866.1100000706,421.6626660492898,0.7721142291031176
Province de Namur,RandomForestRegressorM350N20,0.4045760359941303,337992.1734270068,424.9976445989686,0.7714112376915158
Province du Hainaut 1,RandomForestRegressorM350N20,0.4538572800392926,158054.83519676953,303.6575441925743,0.7857065982679264
Province de Luxembourg,RandomForestRegressorM350N20,0.5317804135334587,294247.69211462245,408.83338204076153,0.78790235895347
Province du Hainaut 2,RandomForestRegressorM350N20,0.28600147043415236,241218.27555850171,374.53860974874215,0.7552363334883693
Province de Flandre-Occidentale,RandomForestRegressorM350N20,0.6081900292227668,577767.2150157052,507.94007979168106,0.8083558174862936
Province de Flandre-Orientale,RandomForestRegressorM350N20,0.5959084933383927,331656.2302840058,412.11241423498853,0.8293735838959881
Region Wallone,RandomForestRegressorM350N20,0.4620308848689155,333994.56433156074,426.6593659572476,0.7636943785855188
Region Flamande,RandomForestRegressorM350N20,0.582319527360736,415762.9247618281,457.88035305935676,0.8188654182662296
Bruxelles-Capitale,RandomForestRegressorM350N45,0.2562237440073126,651519.8588629139,611.1632631565305,0.8193579862736327
Province du Brabant wallon,RandomForestRegressorM350N45,0.7175375447684097,237479.67102032164,333.87971546329567,0.8703101885254282
Province du Brabant flamand,RandomForestRegressorM350N45,0.6192734663332892,267819.6977536669,371.4827484614514,0.8607906127296597
Province d'Anvers,RandomForestRegressorM350N45,0.44674044180726125,383292.4578812141,441.32664983279443,0.8283792577204531
Province du Brabant flamand 2,RandomForestRegressorM350N45,0.879244973886621,316103.77613236447,400.28539536444856,0.8529464781219203
Province de Limbourg,RandomForestRegressorM350N45,0.6198717022451506,219376.65552225086,344.87591505311275,0.8376217470047139
Province de Liège,RandomForestRegressorM350N45,0.37937827837559246,317453.25478564086,419.13323958782723,0.7734812467347661
Province de Namur,RandomForestRegressorM350N45,0.4291199913064826,324059.8070763043,416.5698432566906,0.7759442055850931
Province du Hainaut 1,RandomForestRegressorM350N45,0.4817096198311246,149994.31032891237,298.29940578199756,0.7894878766485011
Province de Luxembourg,RandomForestRegressorM350N45,0.5434042274491118,286942.828078365,404.62512922493033,0.7900855478376796
Province du Hainaut 2,RandomForestRegressorM350N45,0.3096276901533608,233236.35999055355,368.6186717994658,0.7591050553778382
Province de Flandre-Occidentale,RandomForestRegressorM350N45,0.616195625044455,565962.0769451685,504.2309366483398,0.8097552654405159
Province de Flandre-Orientale,RandomForestRegressorM350N45,0.5929728740347586,334065.62621473393,416.42767164551327,0.8275869429672238
Region Wallone,RandomForestRegressorM350N45,0.4641366035155634,332687.2428474628,426.5755894271963,0.7637407782817948
Region Flamande,RandomForestRegressorM350N45,0.5886988110100214,409412.9280498609,453.9262319663294,0.8204296436485258
Bruxelles-Capitale,RandomForestRegressorM350N70,0.23688395709380894,668460.7804623911,623.3060601951476,0.8157689300564815
Province du Brabant wallon,RandomForestRegressorM350N70,0.7155678990963646,239135.64616873686,338.1585596335134,0.8686481453761623
Province du Brabant flamand,RandomForestRegressorM350N70,0.6265930661808619,262670.7710424785,366.8922177621618,0.8625108674885698
Province d'Anvers,RandomForestRegressorM350N70,0.44724487929988377,382942.988841716,441.88916986554983,0.8281605079449633
Province du Brabant flamand 2,RandomForestRegressorM350N70,0.8806956578637011,312306.2805092905,411.9016607832618,0.8486789910722072
Province de Limbourg,RandomForestRegressorM350N70,0.6194597635809536,219614.3903264357,342.23738957880244,0.8388640464472137
Province de Liège,RandomForestRegressorM350N70,0.3787147667674776,317792.6465797805,418.77515311049666,0.7736747730284236
Province de Namur,RandomForestRegressorM350N70,0.4317691195405523,322556.030500877,408.9176623855403,0.7800599991113077
Province du Hainaut 1,RandomForestRegressorM350N70,0.5036584623865629,143642.2697979881,289.8976493260268,0.795417059064376
Province de Luxembourg,RandomForestRegressorM350N70,0.5256163649694978,298121.42383463786,416.3172492801342,0.7840198223087054
Province du Hainaut 2,RandomForestRegressorM350N70,0.32726384909914963,227278.13504719743,363.61349856669375,0.762375971967188
Province de Flandre-Occidentale,RandomForestRegressorM350N70,0.6321525105253729,542431.8812578407,495.06883869149226,0.8132120959662162
Province de Flandre-Orientale,RandomForestRegressorM350N70,0.5952369221473895,332207.419224886,414.9470700611657,0.8281999546923963
Region Wallone,RandomForestRegressorM350N70,0.463358506829304,333170.3190249339,425.1788445968572,0.7645143664915608
Region Flamande,RandomForestRegressorM350N70,0.5924041024231778,405724.6474240169,453.701382865476,0.8205185925356404
Bruxelles-Capitale,RandomForestRegressorM350N95,0.21967772020655363,683532.7929634955,625.3953939063621,0.815151384023052
Province du Brabant wallon,RandomForestRegressorM350N95,0.715367350248328,239304.2571595894,336.6036113640331,0.8692521381872913
Province du Brabant flamand,RandomForestRegressorM350N95,0.6308619812571755,259667.82944430967,368.51549876303346,0.8619025594192588
Province d'Anvers,RandomForestRegressorM350N95,0.45114981643176855,380237.68907962803,439.67805599708345,0.8290203540555813
Province du Brabant flamand 2,RandomForestRegressorM350N95,0.8832451746191186,305632.33989050845,404.86511970816713,0.8512640170534582
Province de Limbourg,RandomForestRegressorM350N95,0.6221336928475332,218071.23328427403,342.73974131449734,0.8386275237047696
Province de Liège,RandomForestRegressorM350N95,0.39016964159138523,311933.3813151137,414.4485635542652,0.7760130597105577
Province de Namur,RandomForestRegressorM350N95,0.4283882431120134,324475.1836442643,410.2196913637429,0.7793596912474889
Province du Hainaut 1,RandomForestRegressorM350N95,0.4946445652379312,146250.91031673402,293.76057124418537,0.7926909661537958
Province de Luxembourg,RandomForestRegressorM350N95,0.5315317685757688,294403.9504324522,405.80597172322143,0.789472941530717
Province du Hainaut 2,RandomForestRegressorM350N95,0.32881694231286673,226753.43583384994,361.22982273335487,0.7639337212126786
Province de Flandre-Occidentale,RandomForestRegressorM350N95,0.6245079845238819,553704.5818714445,500.6055281879723,0.8111231205641958
Province de Flandre-Orientale,RandomForestRegressorM350N95,0.6012161106546003,327300.0279836253,412.0072337001829,0.829417131668581
Region Wallone,RandomForestRegressorM350N95,0.4691026233177842,329604.12232315453,424.10689359303336,0.7651080673880971
Region Flamande,RandomForestRegressorM350N95,0.590154415650145,407964.0060098847,453.8061386960452,0.8204771517893241
Bruxelles-Capitale,RandomForestRegressorM350N120,0.2439933593010406,662233.2131189388,617.2886296341916,0.8175475068125115
Province du Brabant wallon,RandomForestRegressorM350N120,0.7198502469617396,235535.27187676236,337.6888028216784,0.8688306142999819
Province du Brabant flamand,RandomForestRegressorM350N120,0.628252196997378,261503.66585142785,369.0817512714933,0.8616903620424776
Province d'Anvers,RandomForestRegressorM350N120,0.4559025586070493,376945.0388161789,437.9668702220807,0.8296857908085973
Province du Brabant flamand 2,RandomForestRegressorM350N120,0.8825720154651345,307394.4872508395,405.03032365860344,0.8512033257991153
Province de Limbourg,RandomForestRegressorM350N120,0.6214516348300323,218464.85724659215,342.28719743867856,0.8388405953654793
Province de Liège,RandomForestRegressorM350N120,0.3813844070338105,316427.1030254299,417.5320788746804,0.7743465871426898
Province de Namur,RandomForestRegressorM350N120,0.42423344050063605,326833.6556737269,415.35751447321576,0.7765962674015461
Province du Hainaut 1,RandomForestRegressorM350N120,0.48827772007091186,148093.48850521375,294.55342961807867,0.7921314400650068
Province de Luxembourg,RandomForestRegressorM350N120,0.5258344448754628,297984.3738032391,409.29151970337875,0.7876646828688249
Province du Hainaut 2,RandomForestRegressorM350N120,0.3226973214793296,228820.8972128465,364.5703563069379,0.7617506585742929
Province de Flandre-Occidentale,RandomForestRegressorM350N120,0.6245785765772607,553600.4860670372,496.2607610395551,0.8127623874413288
Province de Flandre-Orientale,RandomForestRegressorM350N120,0.6000946442355322,328220.4663467353,412.5159581192544,0.8292065050982267
Region Wallone,RandomForestRegressorM350N120,0.4737182339611161,326738.5510057971,421.69208609969354,0.7664455103949552
Region Flamande,RandomForestRegressorM350N120,0.5922661046904987,405862.0116167611,453.25690386753854,0.8206944256257542
Bruxelles-Capitale,RandomForestRegressorM350N145,0.23088980512353519,673711.4307946787,617.9654708520543,0.8173474523132666
Province du Brabant wallon,RandomForestRegressorM350N145,0.7214646851570419,234177.93661183768,334.618403943753,0.8700232577376862
Province du Brabant flamand,RandomForestRegressorM350N145,0.6295657455338208,260579.65835285187,368.20318949933704,0.8620195941440693
Province d'Anvers,RandomForestRegressorM350N145,0.4529028213730477,379023.225519675,437.94672905932276,0.8296936231960232
Province du Brabant flamand 2,RandomForestRegressorM350N145,0.8804293761142573,313003.3336194052,410.00978736068777,0.8493740118073099
Province de Limbourg,RandomForestRegressorM350N145,0.6328459498340764,211889.05972686564,336.8114792644859,0.8414187329280371
Province de Liège,RandomForestRegressorM350N145,0.3811883635679061,316527.38091478235,416.9616328770689,0.7746548822240134
Province de Namur,RandomForestRegressorM350N145,0.4268123638077509,325369.73089681845,412.26103651336916,0.7782617356067282
Province du Hainaut 1,RandomForestRegressorM350N145,0.48878684321576527,147946.1472117869,294.2785092986417,0.7923254533921383
Province de Luxembourg,RandomForestRegressorM350N145,0.5440592825038671,286531.1655942636,404.29328846373835,0.790257702670782
Province du Hainaut 2,RandomForestRegressorM350N145,0.3317290373278441,225769.60952512844,362.59900120482564,0.7630389532660287
Province de Flandre-Occidentale,RandomForestRegressorM350N145,0.623033444930092,555878.9538835819,502.3911743435584,0.8104494019281582
Province de Flandre-Orientale,RandomForestRegressorM350N145,0.5993653840926028,328819.0032274,412.59718344827724,0.8291728754711897
Region Wallone,RandomForestRegressorM350N145,0.4666989035697352,331096.4558185991,423.8463333861824,0.7652523788611564
Region Flamande,RandomForestRegressorM350N145,0.5917889163464988,406337.0092155477,453.49756399295427,0.8205992219969768
Bruxelles-Capitale,RandomForestRegressorM350N170,0.23620384871848976,669056.5296667106,618.6876394845727,0.8171340003538762
Province du Brabant wallon,RandomForestRegressorM350N170,0.7151624494670069,239476.52702851777,339.45222537142956,0.8681456432537178
Province du Brabant flamand,RandomForestRegressorM350N170,0.6241493530262836,264389.7857698017,370.57238662011343,0.8611317615842211
Province d'Anvers,RandomForestRegressorM350N170,0.45392438357957754,378315.4978659523,440.7578740720614,0.8286004401899111
Province du Brabant flamand 2,RandomForestRegressorM350N170,0.883810359560731,304152.8396162166,404.10574981791353,0.851542988052808
Province de Limbourg,RandomForestRegressorM350N170,0.6216700527009018,218338.80564164542,342.2422064423798,0.8388617785187835
Province de Liège,RandomForestRegressorM350N170,0.3856127250843625,314264.2826138218,415.8927746586488,0.7752325420423849
Province de Namur,RandomForestRegressorM350N170,0.42579470729502844,325947.4032065171,412.3057036256609,0.7782377110031935
Province du Hainaut 1,RandomForestRegressorM350N170,0.4900628520889311,147576.86759899202,294.98771082956443,0.7918249645635826
Province de Luxembourg,RandomForestRegressorM350N170,0.5288501279319057,296089.199391156,412.14217990336306,0.7861857960401031
Province du Hainaut 2,RandomForestRegressorM350N170,0.327248137237938,227283.44316466595,361.8441370691511,0.7635322623902597
Province de Flandre-Occidentale,RandomForestRegressorM350N170,0.6237096895732935,554881.7562283084,499.3670869465139,0.8115903805201494
Province de Flandre-Orientale,RandomForestRegressorM350N170,0.6035576210250697,325378.2442048559,411.21720023630974,0.8297442282904898
Region Wallone,RandomForestRegressorM350N170,0.470522211491166,328722.7804019117,422.30921133195676,0.7661037151054663
Region Flamande,RandomForestRegressorM350N170,0.5910897652986435,407032.95049973036,453.4602337080054,0.8206139896224165
Bruxelles-Capitale,RandomForestRegressorM350N195,0.23950830068758067,666161.9547684464,621.775770851328,0.8162212388998237
Province du Brabant wallon,RandomForestRegressorM350N195,0.7169306997708815,237989.87458084497,337.05731394403495,0.869075905252672
Province du Brabant flamand,RandomForestRegressorM350N195,0.6227324917428201,265386.4679738013,370.10721895452417,0.8613060784427371
Province d'Anvers,RandomForestRegressorM350N195,0.4540012759893588,378262.22760554554,438.6178458447082,0.8294326428973993
Province du Brabant flamand 2,RandomForestRegressorM350N195,0.8836230041598507,304643.2850378543,401.94060020500615,0.852338402723586
Province de Limbourg,RandomForestRegressorM350N195,0.6216512052081669,218349.68275851777,342.5716151268854,0.8387066827165637
Province de Liège,RandomForestRegressorM350N195,0.38388818185157925,315146.40104956186,416.1070205440729,0.7751167537768058
Province de Namur,RandomForestRegressorM350N195,0.4348318232439842,320817.4879767879,410.76273962611936,0.77906760791068
Province du Hainaut 1,RandomForestRegressorM350N195,0.49145310958124,147174.5241990035,294.5053945544484,0.7921653387689402
Province de Luxembourg,RandomForestRegressorM350N195,0.5288759502340092,296072.97163602005,405.8560005787456,0.7894469871867054
Province du Hainaut 2,RandomForestRegressorM350N195,0.32809114956292007,226998.63868554414,361.56918596158823,0.763711944910157
Province de Flandre-Occidentale,RandomForestRegressorM350N195,0.6186364328227597,562362.8354310684,502.3877806906586,0.8104506823426433
Province de Flandre-Orientale,RandomForestRegressorM350N195,0.6006669839786842,327750.7211565339,411.26460744729854,0.8297246003389185
Region Wallone,RandomForestRegressorM350N195,0.4715791083742903,328066.6129675853,421.36198320607997,0.7666283381391231
Region Flamande,RandomForestRegressorM350N195,0.5897616120745295,408355.0062460769,454.0567510754454,0.8203780111115977
Bruxelles-Capitale,RandomForestRegressorM350N220,0.24131263027526484,664581.4303179298,618.2934919828705,0.8172504988456949
Province du Brabant wallon,RandomForestRegressorM350N220,0.7195120256977072,235819.63064029647,336.4388964636878,0.8693161188467429
Province du Brabant flamand,RandomForestRegressorM350N220,0.6259967181643478,263090.26832311356,370.44643049927816,0.8611789623613153
Province d'Anvers,RandomForestRegressorM350N220,0.45313360653856816,378863.33996139595,440.0173118753063,0.8288884260479131
Province du Brabant flamand 2,RandomForestRegressorM350N220,0.8830376064558156,306175.6968201265,402.41589932132695,0.852163791284323
Province de Limbourg,RandomForestRegressorM350N220,0.6230232471679629,217557.86068645952,341.78737374038406,0.8390759278296852
Province de Liège,RandomForestRegressorM350N220,0.3902084271120382,311913.54219356703,415.03368160424856,0.7756968351817526
Province de Namur,RandomForestRegressorM350N220,0.42219060510011996,327993.27036630467,411.92390860157013,0.7784430628518956
Province du Hainaut 1,RandomForestRegressorM350N220,0.4953056965633873,146059.57754075946,292.87819888491606,0.7933136629320529
Province de Luxembourg,RandomForestRegressorM350N220,0.5272687927856747,297082.97289121326,411.4885193011491,0.78652490697836
Province du Hainaut 2,RandomForestRegressorM350N220,0.33201482802532434,225673.05759068852,361.95253799490854,0.7634614216081587
Province de Flandre-Occidentale,RandomForestRegressorM350N220,0.627181656503031,549761.9562915129,500.47644777924796,0.8111718221933695
Province de Flandre-Orientale,RandomForestRegressorM350N220,0.6007591406580415,327675.0839892902,411.8568696651102,0.8294793867124215
Region Wallone,RandomForestRegressorM350N220,0.4714883211640072,328122.9776061723,422.40479866264565,0.7660507739880784
Region Flamande,RandomForestRegressorM350N220,0.5918327207633263,406293.40590236767,453.45069665570276,0.8206177624201971
Bruxelles-Capitale,RandomForestRegressorM350N245,0.23860342182229943,666954.5944175964,618.0463406159241,0.8173235495725822
Province du Brabant wallon,RandomForestRegressorM350N245,0.7170264271344048,237909.39201625594,335.1426127894247,0.869819637861366
Province du Brabant flamand,RandomForestRegressorM350N245,0.6288750689849052,261065.51044935433,367.22486498271684,0.8623862113209754
Province d'Anvers,RandomForestRegressorM350N245,0.45372555051230135,378453.2473434549,439.2152892895087,0.8292003122926067
Province du Brabant flamand 2,RandomForestRegressorM350N245,0.8854180603468442,299944.31674360164,402.7162362506937,0.8520534559992367
Province de Limbourg,RandomForestRegressorM350N245,0.6314783335220134,212678.32770388832,337.2454327461513,0.8412144142001747
Province de Liège,RandomForestRegressorM350N245,0.3898529518110728,312095.370813732,415.3732372753315,0.7755133237824814
Province de Namur,RandomForestRegressorM350N245,0.42912022400537364,324059.6749848724,412.0234534838421,0.7783895217517933
Province du Hainaut 1,RandomForestRegressorM350N245,0.48807153038468054,148153.1602277974,295.9798289112972,0.7911248194075658
Province de Luxembourg,RandomForestRegressorM350N245,0.5288885160651364,296065.0747711397,410.0965139119142,0.7872470619499209
Province du Hainaut 2,RandomForestRegressorM350N245,0.3282947648285369,226929.84901551588,362.1109929781581,0.7633578701406525
Province de Flandre-Occidentale,RandomForestRegressorM350N245,0.6220619581674016,557311.5187572904,501.14717903659033,0.8109187574154286
Province de Flandre-Orientale,RandomForestRegressorM350N245,0.6016472392170977,326946.1812151373,411.08395392348734,0.8297993961040053
Region Wallone,RandomForestRegressorM350N245,0.47081377334212937,328541.7661565782,422.42214828175804,0.7660411648880496
Region Flamande,RandomForestRegressorM350N245,0.5929968482794294,405134.62283110636,452.26466021783455,0.8210869509596461
Bruxelles-Capitale,RandomForestRegressorM350N270,0.23468423748291578,670387.6516133319,621.2925538306193,0.8163640637405002
Province du Brabant wallon,RandomForestRegressorM350N270,0.7197995142081597,235577.92532470543,332.727519409862,0.8707577391912247
Province du Brabant flamand,RandomForestRegressorM350N270,0.6273081625962524,262167.7409437087,370.02656676638173,0.8613363020311535
Province d'Anvers,RandomForestRegressorM350N270,0.4567782466997803,376338.37122873304,437.1630722092946,0.8299983674718227
Province du Brabant flamand 2,RandomForestRegressorM350N270,0.8852368168928262,300418.76275266946,400.7825004611383,0.8527638557828134
Province de Limbourg,RandomForestRegressorM350N270,0.6240101174759501,216988.32585077602,342.1513793891716,0.838904542706078
Province de Liège,RandomForestRegressorM350N270,0.38928924050509284,312383.7139100297,414.93865952771324,0.7757481894535603
Province de Namur,RandomForestRegressorM350N270,0.43179080296395433,322543.7219143134,410.8991089937552,0.7789942604336744
Province du Hainaut 1,RandomForestRegressorM350N270,0.491446625160047,147176.40080393763,292.62442168485893,0.7934927554015876
Province de Luxembourg,RandomForestRegressorM350N270,0.5328656090162254,293565.7123864631,406.9307585150486,0.7888894162225928
Province du Hainaut 2,RandomForestRegressorM350N270,0.33018947607487537,226289.73708167064,362.2521766839416,0.7632656055767869
Province de Flandre-Occidentale,RandomForestRegressorM350N270,0.6236863971078966,554916.1035493746,500.4590065872389,0.8111784026998459
Province de Flandre-Orientale,RandomForestRegressorM350N270,0.6004581544974936,327922.1169848601,413.1267779551359,0.8289536080830393
Region Wallone,RandomForestRegressorM350N270,0.47200305854703206,327803.4063089489,421.8590054647746,0.7663530619748834
Region Flamande,RandomForestRegressorM350N270,0.5930695106152977,405062.29408399086,452.83906306012636,0.820859720815592
Bruxelles-Capitale,RandomForestRegressorM350N295,0.23859832366153055,666959.0602135367,619.7952573194357,0.8168066208659543
Province du Brabant wallon,RandomForestRegressorM350N295,0.7255597839931671,230734.99151812127,331.0813255210547,0.8713971747879448
Province du Brabant flamand,RandomForestRegressorM350N295,0.6260158155983362,263076.8343526744,369.11755208754295,0.86167694605025
Province d'Anvers,RandomForestRegressorM350N295,0.4567356679205279,376367.86936339975,436.8498570884469,0.8301201688893293
Province du Brabant flamand 2,RandomForestRegressorM350N295,0.8847258889444458,301756.23299314606,403.7861069789031,0.8516604157825327
Province de Limbourg,RandomForestRegressorM350N295,0.6245000835909934,216705.5604574278,341.6985435718714,0.8391177518218713
Province de Liège,RandomForestRegressorM350N295,0.3887263295994555,312671.64759478887,415.24044224355504,0.7755850922851832
Province de Namur,RandomForestRegressorM350N295,0.42464383179064713,326600.69722319173,411.5919867792396,0.7786215899555489
Province du Hainaut 1,RandomForestRegressorM350N295,0.49627912069666635,145777.86657888294,292.4580576236424,0.7936101597647784
Province de Luxembourg,RandomForestRegressorM350N295,0.533170177234311,293374.30968172057,407.02659679003386,0.7888396965251823
Province du Hainaut 2,RandomForestRegressorM350N295,0.33187851186643624,225719.11083508068,361.2329153168286,0.763931700187208
Province de Flandre-Occidentale,RandomForestRegressorM350N295,0.6236810460064528,554923.9943413631,500.431916771217,0.811188623601587
Province de Flandre-Orientale,RandomForestRegressorM350N295,0.5985668684807036,329474.3812130778,412.66963429761034,0.8291428787316147
Region Wallone,RandomForestRegressorM350N295,0.4726556769490665,327398.23249370273,422.16202660076885,0.7661852334832195
Region Flamande,RandomForestRegressorM350N295,0.5942166399244979,403920.43118180765,452.3841375206511,0.8210396864916956
Bruxelles-Capitale,KNeighborsRegressorK5,0.07134534597556941,813466.3405123997,699.9616461364418,0.793111777307653
Province du Brabant wallon,KNeighborsRegressorK5,0.483079170419636,434600.0195022288,485.5015250665276,0.8114153141375342
Province du Brabant flamand,KNeighborsRegressorK5,0.531567180057219,329516.13602218125,435.55149172844756,0.8367815018616087
Province d'Anvers,KNeighborsRegressorK5,0.4197357576877201,402001.02169581136,473.3277261618801,0.8159348506686177
Province du Brabant flamand 2,KNeighborsRegressorK5,0.7851140053843086,562513.0193106977,522.0168159144833,0.8082258005193665
Province de Limbourg,KNeighborsRegressorK5,0.48250925256174393,298650.19286180247,408.0265273479193,0.8078884845400558
Province de Liège,KNeighborsRegressorK5,0.23785340051897086,389844.42567655334,478.97413243422284,0.7411404940538908
Province de Namur,KNeighborsRegressorK5,0.4028856289812157,338951.7322872639,450.6577444480648,0.7576097248131283
Province du Hainaut 1,KNeighborsRegressorK5,0.24228964078085136,219282.94853382607,374.50907200498534,0.735706144786002
Province de Luxembourg,KNeighborsRegressorK5,0.4055406877730967,373581.7247604861,478.56429198638557,0.7517268357276775
Province du Hainaut 2,KNeighborsRegressorK5,0.21470310293675876,265305.8171229294,404.7696266032228,0.7354801472499426
Province de Flandre-Occidentale,KNeighborsRegressorK5,0.5597837191578885,649147.6826946981,584.9545584906865,0.779298498721365
Province de Flandre-Orientale,KNeighborsRegressorK5,0.5149689559645875,398086.9802596725,479.58266033836134,0.8014389575934914
Region Wallone,KNeighborsRegressorK5,0.33986040590307975,409843.2975556415,485.33708571036055,0.7311956778987665
Region Flamande,KNeighborsRegressorK5,0.5422448102137253,455653.6611057179,503.2884197616455,0.8009022732775823
Belgique,KNeighborsRegressorK5,0.49866783190318376,521707.9900497808,538.2340166851243,0.7659772320324879
Bruxelles-Capitale,KNeighborsRegressorK6,0.10706715656720556,782175.3859982247,695.5622101761616,0.7944121221075362
Province du Brabant wallon,KNeighborsRegressorK6,0.49357952263170424,425771.8721051705,488.68851313032184,0.8101773836433391
Province du Brabant flamand,KNeighborsRegressorK6,0.5401243081105849,323496.6778383235,431.5506169213697,0.8382807890633573
Province d'Anvers,KNeighborsRegressorK6,0.42984469869263287,394997.65268578264,468.43321361813884,0.8178382024742965
Province du Brabant flamand 2,KNeighborsRegressorK6,0.7772330224787094,583143.2865242172,541.1439907501972,0.8011990179893453
Province de Limbourg,KNeighborsRegressorK6,0.49827133985826266,289553.70092583494,402.6292284384623,0.8104296998860914
Province de Liège,KNeighborsRegressorK6,0.22386740000336547,396998.3831202142,484.66755671395657,0.738063507435212
Province de Namur,KNeighborsRegressorK6,0.41239177276950556,333555.57359338563,444.9457460691137,0.7606819739334371
Province du Hainaut 1,KNeighborsRegressorK6,0.24528007725626,218417.51001929067,375.7615441425686,0.7348222658240912
Province de Luxembourg,KNeighborsRegressorK6,0.42651091412763154,360403.2057785938,467.20653407712643,0.7576190983607011
Province du Hainaut 2,KNeighborsRegressorK6,0.21209257069000442,266187.7630384691,408.0964904916989,0.7333060178487714
Province de Flandre-Occidentale,KNeighborsRegressorK6,0.5648473462676322,641680.8034642609,584.3526935246406,0.7795255804658275
Province de Flandre-Orientale,KNeighborsRegressorK6,0.5128841201387326,399798.09959617234,480.96900511294183,0.8008649709039366
Region Wallone,KNeighborsRegressorK6,0.3596372371187667,397564.9827974928,479.5995361145323,0.7343734242013624
Region Flamande,KNeighborsRegressorK6,0.5495393221872422,448392.6378319799,501.40562253115036,0.801647095995038
Belgique,KNeighborsRegressorK6,0.5055861717726993,514508.4656276633,536.0562811294304,0.7669241058584558
Bruxelles-Capitale,KNeighborsRegressorK7,0.11759834056123153,772950.4672754703,692.3918720692218,0.7953491814734299
Province du Brabant wallon,KNeighborsRegressorK7,0.49076267312732524,428140.13196138816,491.0503932584866,0.8092599520823287
Province du Brabant flamand,KNeighborsRegressorK7,0.5383218171762598,324764.62880718685,430.9708857119736,0.838498037446427
Province d'Anvers,KNeighborsRegressorK7,0.4382542770215744,389171.58443316387,462.3920025825663,0.8201874762437033
Province du Brabant flamand 2,KNeighborsRegressorK7,0.783669158883822,566295.2340096259,538.4858162226745,0.8021755560558489
Province de Limbourg,KNeighborsRegressorK7,0.5043407041594135,286050.9971034763,397.33145842640795,0.8129240539473069
Province de Liège,KNeighborsRegressorK7,0.2302611007995513,393727.9511370052,485.06537978853925,0.7378485056687969
Province de Namur,KNeighborsRegressorK7,0.3939588347169791,344019.023457082,457.9441635760416,0.7536906594929034
Province du Hainaut 1,KNeighborsRegressorK7,0.26668921433060544,212221.66137329175,370.4194579573902,0.7385922160290557
Province de Luxembourg,KNeighborsRegressorK7,0.4033290023684848,374971.6352742727,481.2001275830245,0.7503593972141125
Province du Hainaut 2,KNeighborsRegressorK7,0.228396868814987,260679.49584316905,402.28787561138904,0.7371019893146034
Province de Flandre-Occidentale,KNeighborsRegressorK7,0.5650928008241269,641318.853523994,582.3166880830831,0.7802937588671082
Province de Flandre-Orientale,KNeighborsRegressorK7,0.5179011855257809,395680.3664443341,479.1897444452596,0.8016016360966244
Region Wallone,KNeighborsRegressorK7,0.3631067367734504,395410.96690137166,477.9643597656593,0.7352790678929659
Region Flamande,KNeighborsRegressorK7,0.5545920102412778,443363.14638848277,498.59189935543947,0.8027601871489642
Belgique,KNeighborsRegressorK7,0.5142768409842376,505464.57845052204,532.8015847711265,0.7683392394751586
Bruxelles-Capitale,KNeighborsRegressorK8,0.09512382123737684,792637.2958612347,703.1662676619038,0.7921645847643701
Province du Brabant wallon,KNeighborsRegressorK8,0.4629820197544485,451496.65351506235,504.30604764295754,0.8041110219782382
Province du Brabant flamand,KNeighborsRegressorK8,0.5466685044118558,318893.20389977924,426.20168647109807,0.840285246426769
Province d'Anvers,KNeighborsRegressorK8,0.4474854363650812,382776.3334131476,456.50117085265106,0.8224782713146899
Province du Brabant flamand 2,KNeighborsRegressorK8,0.7841187891388262,565118.2244387224,539.9395782268882,0.80164148505259
Province de Limbourg,KNeighborsRegressorK8,0.4996833802459698,288738.7952754345,398.9813725472983,0.8121472233225846
Province de Liège,KNeighborsRegressorK8,0.259095907103018,378978.7040623295,475.94020179457783,0.7427801687946998
Province de Namur,KNeighborsRegressorK8,0.40416830273244697,338223.62304883194,450.3698654030996,0.7577645631173386
Province du Hainaut 1,KNeighborsRegressorK8,0.2677360951367169,211918.69189803716,371.5932991634194,0.7377638275040739
Province de Luxembourg,KNeighborsRegressorK8,0.4087311858779803,371576.68966329424,469.0292132044048,0.7566735152447853
